id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
13371774393029448507,1,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fd214bc6,ab4085d5,1,0,15708,320,50,1722,0,35,100084,79
13542281106387552531,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,c51f82bc,d9b5648e,0f2161f8,a99f214a,3fe4b78e,d056b4bf,1,0,21611,320,50,2480,3,299,100111,61
13602080546242861676,0,2014-10-21 03:00:00,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d7b4877,5ec45883,1,0,19772,320,50,2227,0,687,100075,48
13813412780428093980,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,460f4063,d9b5648e,cef3e649,a99f214a,0c0635a2,72a00661,1,0,21611,320,50,2480,3,299,100111,61
13817186405856547063,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,b9a513bf,d9b5648e,0f2161f8,a99f214a,7ed87b01,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
13825499685075740491,0,2014-10-21 03:00:00,1002,0,85f751fd,c4e18dd6,50e219e0,255a58c8,7801e8d9,07d7df22,6c7dc8dd,afb73b7e,43e7b962,0,0,21611,320,50,2480,3,299,100111,61
13831432588811305518,0,2014-10-21 03:00:00,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b167a262,d31a172e,1,0,19772,320,50,2227,0,687,100081,48
13916385452795325948,1,2014-10-21 03:00:00,1005,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7e4cc7fc,1f0bc64f,1,0,20362,320,50,2333,0,39,-1,157
14010683967326732912,0,2014-10-21 03:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,295f0eaa,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
14050076068243028881,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,33291962,2347f47a,cef3e649,a99f214a,c111e1bd,6715887e,1,0,19251,320,50,2201,3,35,-1,43
14143563611441995945,0,2014-10-21 03:00:00,1005,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af61913a,8a4875bd,1,0,20366,320,50,2333,0,39,-1,157
1422204711970804494,0,2014-10-21 03:00:00,1012,0,c21df24f,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,687dc1a0,1560ce17,1,0,21612,320,50,2481,3,297,100111,61
14223169925416163814,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,fc46e1c5,2347f47a,0f2161f8,a99f214a,4e1cf384,d8cfb063,1,0,12000,320,50,1248,2,39,-1,13
14240979971758119905,0,2014-10-21 03:00:00,1005,1,ec44f0b7,25cc549c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,acd0e9e9,6e1e2240,1,0,17893,320,50,2039,2,39,100075,32
14279371096362925331,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,5ab4e6c1,e3bb76b5,1,0,21611,320,50,2480,3,299,100111,61
14331855507445556286,0,2014-10-21 03:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7fc7b677,91c9c83e,1,0,19772,320,50,2227,0,687,100075,48
1436917239512689446,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,e2911cb4,4e3144bd,5b1faad5,1,0,20633,320,50,2374,3,39,-1,23
14386384847969211358,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,39a8e2d1,8ce34352,1,0,15703,320,50,1722,0,35,-1,79
14455972448832104532,1,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,461edca0,8a4875bd,1,0,15707,320,50,1722,0,35,100084,79
14491132707040014926,1,2014-10-21 03:00:00,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,77229baa,3223bcfe,1,0,19251,320,50,2201,3,35,-1,43
14668158606938676243,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a7c6aad,1aa0e912,1,0,15699,320,50,1722,0,35,-1,79
14668821645008402252,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a12d5dcc,5096d134,1,0,15703,320,50,1722,0,35,-1,79
1473252060522976299,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,47a733b8,8d96a23d,1,2,15707,320,50,1722,0,35,100083,79
14772564254455425011,0,2014-10-21 03:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,26a08900,d787e91b,1,0,19772,320,50,2227,0,687,100077,48
1495352486827082247,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a90913de,ecb851b2,1,0,15701,320,50,1722,0,35,100083,79
15019368104556057491,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,cc6a7a44,0037195c,be74e6fe,1,0,19251,320,50,2201,3,35,100148,43
1514717757883692663,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,cfbd8210,d9b5648e,0f2161f8,a99f214a,051be86f,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
15183499396468407566,1,2014-10-21 03:00:00,1002,0,9e8e8d09,7f629af8,50e219e0,ecad2386,7801e8d9,07d7df22,39ad493b,d7a9ac0e,08ac11ab,0,0,5299,320,50,479,3,39,-1,23
15449021623918768886,1,2014-10-21 03:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c61a9367,1ccc7835,1,0,17614,320,50,1993,2,1063,-1,33
15474083699535600366,0,2014-10-21 03:00:00,1005,0,78d60190,1b32ed33,70fb0e29,ecad2386,7801e8d9,07d7df22,a99f214a,ce03a59b,cbb77256,1,0,20003,320,50,2282,3,35,-1,117
15612952479032010354,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,74709913,4ed5c685,fce66524,1,0,4687,320,50,423,2,39,100148,32
15637635926622686682,1,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0a9e5238,8ce34352,1,0,15706,320,50,1722,0,35,-1,79
15671555276096619976,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0826235c,321f8b9d,1,0,21611,320,50,2480,3,299,100111,61
15767471866624024849,1,2014-10-21 03:00:00,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aa2293b5,be6db1d7,1,0,16208,320,50,1800,3,167,100079,23
15846619000418860967,0,2014-10-21 03:00:00,1002,0,fcf494bd,443e7920,50e219e0,ecad2386,7801e8d9,07d7df22,e043ef8a,0b5271cc,7c170de9,0,0,17081,320,50,1921,3,47,100075,23
15964149091423311505,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,4df2e701,f75a2a5e,5096d134,1,3,18094,320,50,2060,3,39,-1,23
16109871488439611724,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,5d74d2a4,2347f47a,f95efa07,a99f214a,e9d5636f,04f5b394,1,0,20003,320,50,2282,3,35,-1,117
16113442317465785084,0,2014-10-21 03:00:00,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,119358c4,8bfcd3c6,1,0,20970,320,50,2372,0,813,-1,46
16198820156618598398,1,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,be9d10a7,158e4944,1,0,15704,320,50,1722,0,35,-1,79
16205130879295082322,0,2014-10-21 03:00:00,1012,0,c21df24f,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c85375e2,88fbaa46,1,2,21612,320,50,2481,3,297,100111,61
16314676859373670845,0,2014-10-21 03:00:00,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3629bce7,6f21a189,1,0,20352,320,50,2333,0,39,-1,157
16429505021190645690,0,2014-10-21 03:00:00,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,df8612e0,ef726eae,1,0,19251,320,50,2201,3,35,100013,43
16511464326010934895,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,540c69b8,a4b6f65b,1,0,21611,320,50,2480,3,299,100111,61
16722117041452220157,0,2014-10-21 03:00:00,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b6790bd6,84ebbcd4,1,0,19015,300,250,2162,2,39,-1,33
16726161987302340033,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
16735236107998683895,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,b9a513bf,d9b5648e,0f2161f8,a99f214a,1261eb0c,9b5ce758,1,0,21611,320,50,2480,3,299,100111,61
167882052567483855,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,51fa9c8a,1aa0e912,1,0,15704,320,50,1722,0,35,-1,79
16833015500217759335,1,2014-10-21 03:00:00,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1545a184,a8d2c4cf,1,0,16615,320,50,1863,3,39,-1,23
16858333451293144337,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,cab7ad1c,1,0,15701,320,50,1722,0,35,-1,79
16892714861766500963,1,2014-10-21 03:00:00,1005,0,a32c97f3,7e1e7bdf,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4de1c746,fa340a73,1,0,20362,320,50,2333,0,39,-1,157
16995687380996091643,0,2014-10-21 03:00:00,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bff35a7d,95a0fb49,1,0,8330,320,50,761,3,175,100077,23
17046669063317439766,0,2014-10-21 03:00:00,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,d787e91b,1,0,19591,320,50,2242,3,167,-1,23
17067440701725006845,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,89ad070d,8b1aa260,1,0,15702,320,50,1722,0,35,-1,79
17106937377583926177,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,2662c973,a0f5f879,1,0,19251,320,50,2201,3,35,100221,43
17221424618412883994,0,2014-10-21 03:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4a722e06,d787e91b,1,0,17614,320,50,1993,2,1063,100084,33
17287786698720278016,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a7087168,4e8e6051,d6e0e6ff,1,0,19251,320,50,2201,3,35,100050,43
17356943266350133830,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,cfbd8210,d9b5648e,0f2161f8,a99f214a,f13c5fe2,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
17464537239985340986,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a1e92171,9b5ce758,1,0,21611,320,50,2480,3,299,100111,61
17490703369627581702,0,2014-10-21 03:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,01415308,779d90c2,1,0,17614,320,50,1993,2,1063,-1,33
17505934747953138032,0,2014-10-21 03:00:00,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2bb300c0,421872ab,1,0,16920,320,50,1899,0,431,100081,117
1754929352469848558,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,69e5a5ec,2347f47a,0f2161f8,a99f214a,337c6623,d787e91b,1,0,19251,320,50,2201,3,35,100183,43
17568716762869364927,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,346295ba,1ccc7835,1,0,15708,320,50,1722,0,35,-1,79
17577704743409041972,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4450585e,3bd9e8e7,1,0,15703,320,50,1722,0,35,100084,79
1760249229444692702,1,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4ddd2e91,04f5b394,1,0,15702,320,50,1722,0,35,-1,79
17827588557773504017,0,2014-10-21 03:00:00,1002,0,85f751fd,c4e18dd6,50e219e0,9f41cdad,7801e8d9,07d7df22,056418c6,d25c9154,072c9f1e,0,0,21154,320,50,2420,2,35,-1,69
17863712160667873421,1,2014-10-21 03:00:00,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5086ee9c,d4897fef,1,0,19950,320,50,1800,3,167,100079,23
17892666327643569905,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a520b772,4ea23a13,1,0,15699,320,50,1722,0,35,-1,79
18290458787975886396,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,eb0624e9,6197e6d5,1ccc7835,1,0,19251,320,50,2201,3,35,100221,43
18301231252662758749,0,2014-10-21 03:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,79b7ed8c,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
183282284519474925,1,2014-10-21 03:00:00,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,d314a55f,da069449,22988b75,4,0,21665,320,50,2493,3,35,-1,117
18329879052143005153,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,1a7d78d3,d9b5648e,0f2161f8,a99f214a,6a8ae4c5,0135c685,1,0,21611,320,50,2480,3,299,100111,61
18419299580906157107,0,2014-10-21 03:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b838e1aa,5096d134,1,0,19251,320,50,2201,3,35,-1,43
1891632886828727813,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,a0f5f879,1,0,15706,320,50,1722,0,35,-1,79
20144474124879217,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,cfbd8210,d9b5648e,0f2161f8,a99f214a,81f42678,9b5ce758,1,0,21611,320,50,2480,3,299,100111,61
2048366646664159935,0,2014-10-21 03:00:00,1005,0,8342c1ae,7049c6b7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,511286a7,158e4944,1,0,18993,320,50,2161,0,35,-1,157
2070296075678357480,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5dea518e,4ceb2e0b,1,0,15703,320,50,1722,0,35,-1,79
20981141732509653,0,2014-10-21 03:00:00,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a9c68c4,44c701de,1,0,19665,320,50,2253,2,303,-1,52
2172586891951299586,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,9fbeb02a,b2c521bc,31f63ca2,1,0,18993,320,50,2161,0,35,-1,157
2230225662663984844,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cf877b2f,24f6b932,1,0,15703,320,50,1722,0,35,-1,79
2235116263465853010,0,2014-10-21 03:00:00,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f7251f6a,a0f5f879,1,0,16208,320,50,1800,3,167,100077,23
2265634441266564053,0,2014-10-21 03:00:00,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a2d0ecdd,12d41e63,1,0,20003,320,50,2282,3,35,100188,117
2385902936112752534,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,36edf598,27466962,1,0,15701,320,50,1722,0,35,100084,79
2450147643873545113,0,2014-10-21 03:00:00,1005,0,4cd817d5,cf1f06c3,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,9575ff1f,24f6b932,1,0,19251,320,50,2201,3,35,-1,43
2486351050834380838,1,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,262fc99d,ce762689,1,0,15708,320,50,1722,0,35,100083,79
2532585687473187717,0,2014-10-21 03:00:00,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0139a24a,e7726527,1,0,19251,320,50,2201,3,35,100077,43
2562415501264536387,0,2014-10-21 03:00:00,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4bf98556,8a4875bd,1,0,16920,320,50,1899,0,431,100074,117
2580365208664714566,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bb9b0d76,f07e20f8,1,2,15703,320,50,1722,0,35,-1,79
2640181772389570875,1,2014-10-21 03:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,25b1231e,0eb711ec,1,0,16208,320,50,1800,3,167,100075,23
2690605642139715279,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b79e1ece,ecb851b2,1,0,15708,320,50,1722,0,35,-1,79
271458580624030980,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,acc49a38,2347f47a,0f2161f8,a99f214a,fcbb732a,d787e91b,1,0,19251,320,50,2201,3,35,-1,43
2729757740781547507,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,088b6a7b,2347f47a,0f2161f8,a99f214a,64ef3901,649e7a14,1,0,19251,320,50,2201,3,35,-1,43
27782527752012404,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,09891ce9,a0f5f879,1,0,15702,320,50,1722,0,35,-1,79
2888497255152033131,0,2014-10-21 03:00:00,1005,0,929d2171,aa785047,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,93b8b954,bfa15b14,1,0,21278,320,50,2443,2,39,-1,23
2932276439120404666,0,2014-10-21 03:00:00,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,95f33047,76dc4769,1,0,16208,320,50,1800,3,167,100075,23
2987647522258443893,0,2014-10-21 03:00:00,1012,0,c21df24f,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae7889b2,2cd8ff6d,1,0,21612,320,50,2481,3,297,100111,61
3029112721857792017,1,2014-10-21 03:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,835e0858,00b1f3a7,1,0,17037,320,50,1934,2,39,-1,16
3059415088919278106,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,a0f5f879,1,0,15706,320,50,1722,0,35,-1,79
3285126235277841545,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,24f6b932,1,0,15704,320,50,1722,0,35,-1,79
3336014264695947829,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,be2c51dc,d787e91b,1,0,19251,320,50,2201,3,35,-1,43
3348236298688520693,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,d4444071,2ee63ff8,1,0,18993,320,50,2161,0,35,-1,157
3422660407540273819,0,2014-10-21 03:00:00,1005,0,9b971c93,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d12998c1,be6db1d7,1,0,8330,320,50,761,3,175,-1,23
3510546164308324239,0,2014-10-21 03:00:00,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,2203a096,1,0,15708,320,50,1722,0,35,-1,79
3580040941369381651,0,2014-10-21 03:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,ff065cf0,1,2,17753,320,50,1993,2,1063,-1,33
3583420487164813741,0,2014-10-21 03:00:00,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10acf863,ecb851b2,1,0,16208,320,50,1800,3,167,100075,23
360042201965867005,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5073aaf4,f39b265e,1,0,15706,320,50,1722,0,35,100083,79
3674536106281437543,0,2014-10-21 03:00:00,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ec1c6c0b,be74e6fe,1,0,19251,320,50,2201,3,35,-1,43
3738272972832341754,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4d2a1918,711ee120,1,0,15706,320,50,1722,0,35,100083,79
4001063265197744159,0,2014-10-21 03:00:00,1002,0,7a34d501,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,4816f0fe,8428e9c9,a08d16cd,0,0,17914,320,50,2043,2,39,-1,32
4012624896242774948,1,2014-10-21 03:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8b9380b0,ff065cf0,1,2,17614,320,50,1993,2,1063,-1,33
4088221611016744854,0,2014-10-21 03:00:00,1005,0,52c67a67,c4d600ad,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ad0c500,1dcccfd5,1,0,20352,320,50,2333,0,39,100128,157
4143332236189204963,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,761c6fcd,2ea4f8ba,1,0,21611,320,50,2480,3,299,100111,61
4241412623492115649,0,2014-10-21 03:00:00,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,57bce7c6,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
4297406900794231064,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,d8ddd702,ecb851b2,1,0,6991,320,50,613,2,39,100233,32
4305566538491309495,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1bc87014,1f883dc7,1,0,15705,320,50,1722,0,35,100084,79
4331639161540658077,0,2014-10-21 03:00:00,1005,0,3a66a5a5,9e328a4d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3208fc76,d787e91b,1,0,19666,300,250,2253,2,303,-1,52
4420248623858333036,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,6332421a,1,0,15702,320,50,1722,0,35,-1,79
4508335801575066562,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,85b28c93,ae637522,8ded1f7a,a99f214a,379957b9,dc31133e,1,2,21611,320,50,2480,3,299,100111,61
4537570808794762552,0,2014-10-21 03:00:00,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fe87b3bd,d7bc6ccb,1,0,19772,320,50,2227,0,687,100077,48
4591669723140498225,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,88b3b678,8a4875bd,1,0,15704,320,50,1722,0,35,100084,79
4713198423434989676,0,2014-10-21 03:00:00,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7a330222,ec3fd274,1,2,16858,320,50,1887,3,39,-1,23
4739747139825428783,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,ba73a712,c356bb9d,1ebc7efd,1,0,19251,320,50,2201,3,35,-1,43
4806780784923410609,0,2014-10-21 03:00:00,1005,1,34040f5c,c5206c87,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0f600403,8b1aa260,1,0,20596,320,50,2161,0,35,-1,157
4835617166018501211,0,2014-10-21 03:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8c29f592,8a4875bd,1,0,16071,320,50,1784,2,175,100081,95
4836854200040324778,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,47e1d3ea,d9b5648e,cef3e649,a99f214a,44effb40,aad45b01,1,0,20984,320,50,2371,0,551,100215,46
502967899872473029,0,2014-10-21 03:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,cfbd8210,d9b5648e,0f2161f8,a99f214a,e1389675,ab57115f,1,0,21611,320,50,2480,3,299,100111,61
5081338223721855797,0,2014-10-21 03:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d886a382,8a4875bd,1,0,15703,320,50,1722,0,35,100083,79
5100430794838458266,0,2014-10-21 03:00:00,1012,0,c21df24f,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ee515b7d,2cd8ff6d,1,0,21612,320,50,2481,3,297,100111,61
5107584357905028088,0,2014-10-21 03:00:00,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b2a73981,48fdda0b,1,0,20312,320,50,1780,0,1711,100077,48
